src.fid;src.device_id;src.ab_eoi_code;Status;src.network;Region;Gewest;Municipality;Gemeente;src.Name;src.timestamp;src.Value;Google Maps;Google Street View;Geo Point
pm10_hmean_station.fid--17262e03_197a4795c21_-5129;10953;BELEG05;Active;Flanders;;;;;40EG05 - Rieme;2025-06-24T21:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=207276%2C109251;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=207276%2C109251;51.17405383876952, 3.7860846523965366
pm10_hmean_station.fid--17262e03_197a4795c21_-5125;6324;BELOB01;Active;Flanders;;;;;40OB01 - Oostrozebeke;2025-06-24T21:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=179078%2C75367;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=179078%2C75367;50.91722844102679, 3.3073857993357563
pm10_hmean_station.fid--17262e03_197a4795c21_-5120;6531;BETB011;Active;Brussels;;;;;41B011 - Berchem-Sainte-Agathe;2025-06-24T21:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=171963%2C144338;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=171963%2C144338;50.85803059327685, 4.288336366305905
pm10_hmean_station.fid--17262e03_197a4795c21_-511d;6578;BETR001;Active;Brussels;;;;;41R001 - Molenbeek-Saint-Jean;2025-06-24T21:00:00+02:00;7;https://www.google.com/maps/search/?api=1&query=171030%2C147540;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=171030%2C147540;50.84966548806797, 4.333819707712016
pm10_hmean_station.fid--17262e03_197a4795c21_-5115;11030;BETMK02;Active;Flanders;;;;;42MK02 - Merksem;2025-06-24T21:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=215624%2C154103;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=215624%2C154103;51.250507862508094, 4.427522934333513
pm10_hmean_station.fid--17262e03_197a4795c21_-5114;6704;BETN016;Active;Flanders;;;;;42N016 - Dessel;2025-06-24T21:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=214045%2C205542;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=214045%2C205542;51.23365220616227, 5.1639788463317595
pm10_hmean_station.fid--17262e03_197a4795c21_-5113;6716;BETN035;Active;Flanders;;;;;42N035 - Aarschot;2025-06-24T21:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=185359%2C182928;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=185359%2C182928;50.97754137811419, 4.837618015698616
pm10_hmean_station.fid--17262e03_197a4795c21_-5111;6749;BETN054;Active;Flanders;;;;;42N054 - Walshoutem;2025-06-24T21:00:00+02:00;10;https://www.google.com/maps/search/?api=1&query=155940%2C201869;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=155940%2C201869;50.711706093733504, 5.103158609453958
pm10_hmean_station.fid--17262e03_197a4795c21_-510f;6786;BETR801;Active;Flanders;;;;;42R801 - Borgerhout;2025-06-24T21:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=211080%2C154407;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=211080%2C154407;51.20966253090992, 4.431821046968845
pm10_hmean_station.fid--17262e03_197a4795c21_-50fd;6919;BETN070;Active;Wallonia;;;;;43N070 - Mons;2025-06-24T21:00:00+02:00;15;https://www.google.com/maps/search/?api=1&query=128350%2C119540;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=128350%2C119540;50.46519215642684, 3.9397143255238394
pm10_hmean_station.fid--17262e03_197a4795c21_-50fa;6943;BETN093;Active;Wallonia;;;;;43N093 - Sinsin;2025-06-24T21:00:00+02:00;8;https://www.google.com/maps/search/?api=1&query=107410%2C211760;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=107410%2C211760;50.27447751094961, 5.235168654774107
pm10_hmean_station.fid--17262e03_197a4795c21_-50f9;6950;BETN100;Active;Wallonia;;;;;43N100 - Dourbes;2025-06-24T21:00:00+02:00;8;https://www.google.com/maps/search/?api=1&query=87187%2C166172;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=87187%2C166172;50.09568343419101, 4.594762762155877
pm10_hmean_station.fid--17262e03_197a4795c21_-50f3;7000;BETR222;Active;Wallonia;;;;;43R222 - Seraing;2025-06-24T21:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=145438%2C235031;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=145438%2C235031;50.61341250148189, 5.570222814112581
pm10_hmean_station.fid--17262e03_197a4795c21_-50f2;7008;BETR223;Active;Wallonia;;;;;43R223 - Jemeppe;2025-06-24T21:00:00+02:00;7;https://www.google.com/maps/search/?api=1&query=146185%2C231210;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=146185%2C231210;50.6206708788392, 5.516404755142998
pm10_hmean_station.fid--17262e03_197a4795c21_-50e4;7143;BETR502;Active;Wallonia;;;;;45R502 - Lodelinsart;2025-06-24T21:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=124240%2C156390;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=124240%2C156390;50.42899539289616, 4.4586808580217205
pm10_hmean_station.fid--17262e03_197a4795c21_-50e2;7151;BETR511;Active;Wallonia;;;;;45R511 - Marcinelle;2025-06-24T21:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=118520%2C153980;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=118520%2C153980;50.37759210212807, 4.42470045040247
pm10_hmean_station.fid--17262e03_197a4795c21_-50df;11054;BETR237;Active;Wallonia;;;;;48R237 - Aeroport 1;2025-06-24T21:00:00+02:00;5;https://www.google.com/maps/search/?api=1&query=149822%2C227899;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=149822%2C227899;50.65381476013357, 5.470383864868788
pm10_hmean_station.fid--17262e03_197a4795c21_-50d6;6218;BELHB23;Active;Flanders;;;;;40HB23 - Hoboken;2025-06-24T20:00:00+02:00;18;https://www.google.com/maps/search/?api=1&query=206699%2C148059;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=206699%2C148059;51.17029803843535, 4.341005064562845
pm10_hmean_station.fid--17262e03_197a4795c21_-50c8;10945;BETAL10;Active;Flanders;;;;;42AL10 - Antwerpen (Blancefloerlaan);2025-06-24T20:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=212216%2C149979;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=212216%2C149979;51.219890558046494, 4.368457194756132
pm10_hmean_station.fid--17262e03_197a4795c21_-50c6;10784;BELHH08;Active;Flanders;;;;;42HH08 - Houthalen-Helchteren;2025-06-24T20:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=191749%2C220682;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=191749%2C220682;51.03160178512385, 5.3763866842389705
pm10_hmean_station.fid--17262e03_197a4795c21_-50c1;10831;BETN047;Active;Flanders;;;;;42N047 - Hasselt;2025-06-24T20:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=181115%2C219278;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=181115%2C219278;50.936189381853765, 5.354360289979902
pm10_hmean_station.fid--17262e03_197a4795c21_-50c0;6749;BETN054;Active;Flanders;;;;;42N054 - Walshoutem;2025-06-24T20:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=155940%2C201869;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=155940%2C201869;50.711706093733504, 5.103158609453958
pm10_hmean_station.fid--17262e03_197a4795c21_-50bb;10762;BETR804;Active;Flanders;;;;;42R804 - Antwerpen (Ring);2025-06-24T20:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=210707%2C155115;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=210707%2C155115;51.206303948654636, 4.441947090848597
pm10_hmean_station.fid--17262e03_197a4795c21_-50b6;10610;BETR834;Active;Flanders;;;;;42R834 - Boom;2025-06-24T20:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=197988%2C150795;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=197988%2C150795;51.092000037504356, 4.380103544882495
pm10_hmean_station.fid--17262e03_197a4795c21_-50b3;10935;BETZD08;Active;Flanders;;;;;42ZD08 - Zwijndrecht (Neerstraat);2025-06-24T20:00:00+02:00;27;https://www.google.com/maps/search/?api=1&query=213042%2C147399;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=213042%2C147399;51.22730931433437, 4.331523918163803
pm10_hmean_station.fid--17262e03_197a4795c21_-50b2;6880;BETH201;Active;Wallonia;;;;;43H201 - Liège;2025-06-24T20:00:00+02:00;4;https://www.google.com/maps/search/?api=1&query=146700%2C233400;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=146700%2C233400;50.62499156889806, 5.547464182570819
pm10_hmean_station.fid--17262e03_197a4795c21_-50b1;6883;BETM204;Active;Wallonia;;;;;43M204 - Angleur;2025-06-24T20:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=145320%2C237930;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=145320%2C237930;50.611922706553244, 5.611149762819439
pm10_hmean_station.fid--17262e03_197a4795c21_-50ae;11071;BETN064;Active;Wallonia;;;;;43N064 - Rixensart;2025-06-24T20:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=156712%2C158870;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=156712%2C158870;50.72088837560367, 4.494362377317611
pm10_hmean_station.fid--17262e03_197a4795c21_-50ac;6919;BETN070;Active;Wallonia;;;;;43N070 - Mons;2025-06-24T20:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=128350%2C119540;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=128350%2C119540;50.46519215642684, 3.9397143255238394
pm10_hmean_station.fid--17262e03_197a4795c21_-50a4;100029;BETR202;"Empty or value=""-9999""";Wallonia;;;;;43R202 - Liège;2025-06-24T20:00:00+02:00;;https://www.google.com/maps/search/?api=1&query=148172%2C235097;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=148172%2C235097;50.63797831100492, 5.571781423606139
pm10_hmean_station.fid--17262e03_197a4795c21_-50a3;6993;BETR221;Active;Wallonia;;;;;43R221 - Liège;2025-06-24T20:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=150514%2C239023;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=150514%2C239023;50.658444416786566, 5.627835290852658
pm10_hmean_station.fid--17262e03_197a4795c21_-509f;10789;BETR401;Active;Wallonia;;;;;43R401 - Namur;2025-06-24T20:00:00+02:00;9;https://www.google.com/maps/search/?api=1&query=128073%2C185253;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=128073%2C185253;50.46242793960455, 4.865260946011648
pm10_hmean_station.fid--17262e03_197a4795c21_-5099;10704;BETR702;Active;Flanders;;;;;44R702 - Gent (Carlierlaan);2025-06-24T20:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=192469%2C105550;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=192469%2C105550;51.04068941942742, 3.734971479685309
pm10_hmean_station.fid--17262e03_197a4795c21_-5098;7092;BETR710;Active;Flanders;;;;;44R710 - Destelbergen;2025-06-24T20:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=194736%2C108394;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=194736%2C108394;51.06127769765455, 3.7752623896453605
pm10_hmean_station.fid--17262e03_197a4795c21_-5097;7117;BETR740;Active;Flanders;;;;;44R740 - Sint-Kruiswinkel;2025-06-24T20:00:00+02:00;20;https://www.google.com/maps/search/?api=1&query=204603%2C110815;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=204603%2C110815;51.1501360900007, 3.808735430412745
pm10_hmean_station.fid--17262e03_197a4795c21_-508b;6153;BELAL02;Active;Flanders;;;;;40AL02 - Beveren;2025-06-24T19:00:00+02:00;18;https://www.google.com/maps/search/?api=1&query=221640%2C140660;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=221640%2C140660;51.30452079034417, 4.234832753144062
pm10_hmean_station.fid--17262e03_197a4795c21_-508a;10767;BELAL03;Active;Flanders;;;;;40AL03 - Beveren;2025-06-24T19:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=216020%2C138320;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=216020%2C138320;51.25396488066987, 4.201460395126576
pm10_hmean_station.fid--17262e03_197a4795c21_-5085;6218;BELHB23;Active;Flanders;;;;;40HB23 - Hoboken;2025-06-24T19:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=206699%2C148059;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=206699%2C148059;51.17029803843535, 4.341005064562845
pm10_hmean_station.fid--17262e03_197a4795c21_-5081;11043;BELSZ05;Active;Flanders;;;;;40SZ05 - Steenokkerzeel;2025-06-24T19:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=178491%2C160297;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=178491%2C160297;50.91664840535989, 4.515181795705702
pm10_hmean_station.fid--17262e03_197a4795c21_-5080;11061;BELZB07;Active;Flanders;;;;;40ZB07 - Zeebrugge;2025-06-24T19:00:00+02:00;15;https://www.google.com/maps/search/?api=1&query=224173%2C69794;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=224173%2C69794;51.32178391495644, 3.2182131043832807
pm10_hmean_station.fid--17262e03_197a4795c21_-507d;6552;BETMEU1;Active;Brussels;;;;;41MEU1 - Meudon;2025-06-24T19:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=176084%2C151686;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=176084%2C151686;50.89510056203224, 4.392717697566157
pm10_hmean_station.fid--17262e03_197a4795c21_-507c;6563;BETN043;Active;Brussels;;;;;41N043 - Haren;2025-06-24T19:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=174800%2C151000;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=174800%2C151000;50.883559811382206, 4.38296325180234
pm10_hmean_station.fid--17262e03_197a4795c21_-5079;100033;BETREG1;Active;Brussels;;;;;41REG1 - Brussel (Bld du Régent);2025-06-24T19:00:00+02:00;19;https://www.google.com/maps/search/?api=1&query=170351%2C149877;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=170351%2C149877;50.84356660319525, 4.367005785367071
pm10_hmean_station.fid--17262e03_197a4795c21_-5070;10831;BETN047;Active;Flanders;;;;;42N047 - Hasselt;2025-06-24T19:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=181115%2C219278;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=181115%2C219278;50.936189381853765, 5.354360289979902
pm10_hmean_station.fid--17262e03_197a4795c21_-506e;6771;BETR020;Active;Flanders;;;;;42R020 - Vilvoorde;2025-06-24T19:00:00+02:00;18;https://www.google.com/maps/search/?api=1&query=181235%2C154777;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=181235%2C154777;50.94138711459387, 4.436720763534069
pm10_hmean_station.fid--17262e03_197a4795c21_-5069;10929;BETR805;Active;Flanders;;;;;42R805 - Antwerpen (Belgiëlei);2025-06-24T19:00:00+02:00;20;https://www.google.com/maps/search/?api=1&query=210920%2C153690;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=210920%2C153690;51.20822947181707, 4.4215592510652755
pm10_hmean_station.fid--17262e03_197a4795c21_-5068;10748;BETR817;Active;Flanders;;;;;42R817 - Antwerpen (Groenenborgerlaan);2025-06-24T19:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=207460%2C153440;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=207460%2C153440;51.17713088779366, 4.4179486377777355
pm10_hmean_station.fid--17262e03_197a4795c21_-5062;10935;BETZD08;Active;Flanders;;;;;42ZD08 - Zwijndrecht (Neerstraat);2025-06-24T19:00:00+02:00;22;https://www.google.com/maps/search/?api=1&query=213042%2C147399;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=213042%2C147399;51.22730931433437, 4.331523918163803
pm10_hmean_station.fid--17262e03_197a4795c21_-5060;6883;BETM204;Active;Wallonia;;;;;43M204 - Angleur;2025-06-24T19:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=145320%2C237930;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=145320%2C237930;50.611922706553244, 5.611149762819439
pm10_hmean_station.fid--17262e03_197a4795c21_-504e;10789;BETR401;Active;Wallonia;;;;;43R401 - Namur;2025-06-24T19:00:00+02:00;9;https://www.google.com/maps/search/?api=1&query=128073%2C185253;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=128073%2C185253;50.46242793960455, 4.865260946011648
pm10_hmean_station.fid--17262e03_197a4795c21_-504c;7042;BETN012;Active;Flanders;;;;;44N012 - Moerkerke;2025-06-24T19:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=216550%2C79753;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=216550%2C79753;51.254573622436354, 3.3625358887016032
pm10_hmean_station.fid--17262e03_197a4795c21_-504b;7054;BETN029;Active;Flanders;;;;;44N029 - Houtem;2025-06-24T19:00:00+02:00;10;https://www.google.com/maps/search/?api=1&query=191071%2C24655;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=191071%2C24655;51.01628011113793, 2.582322781489744
pm10_hmean_station.fid--17262e03_197a4795c21_-5049;7086;BETR701;Active;Flanders;;;;;44R701 - Gent;2025-06-24T19:00:00+02:00;18;https://www.google.com/maps/search/?api=1&query=194435%2C105169;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=194435%2C105169;51.05833171626477, 3.729298171690588
pm10_hmean_station.fid--17262e03_197a4795c21_-5047;7092;BETR710;Active;Flanders;;;;;44R710 - Destelbergen;2025-06-24T19:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=194736%2C108394;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=194736%2C108394;51.06127769765455, 3.7752623896453605
pm10_hmean_station.fid--17262e03_197a4795c21_-503a;6153;BELAL02;Active;Flanders;;;;;40AL02 - Beveren;2025-06-24T18:00:00+02:00;20;https://www.google.com/maps/search/?api=1&query=221640%2C140660;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=221640%2C140660;51.30452079034417, 4.234832753144062
pm10_hmean_station.fid--17262e03_197a4795c21_-5038;10768;BELAL04;Active;Flanders;;;;;40AL04 - Beveren;2025-06-24T18:00:00+02:00;32;https://www.google.com/maps/search/?api=1&query=220093%2C144738;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=220093%2C144738;51.2906675267467, 4.2933294769403885
pm10_hmean_station.fid--17262e03_197a4795c21_-5034;6218;BELHB23;Active;Flanders;;;;;40HB23 - Hoboken;2025-06-24T18:00:00+02:00;20;https://www.google.com/maps/search/?api=1&query=206699%2C148059;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=206699%2C148059;51.17029803843535, 4.341005064562845
pm10_hmean_station.fid--17262e03_197a4795c21_-502e;11074;BELZB08;Active;Flanders;;;;;40ZB08 - Zeebrugge (Evendijk-Oost);2025-06-24T18:00:00+02:00;18;https://www.google.com/maps/search/?api=1&query=225138%2C69418;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=225138%2C69418;51.330403831641554, 3.212604898952718
pm10_hmean_station.fid--17262e03_197a4795c21_-502a;6578;BETR001;Active;Brussels;;;;;41R001 - Molenbeek-Saint-Jean;2025-06-24T18:00:00+02:00;15;https://www.google.com/maps/search/?api=1&query=171030%2C147540;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=171030%2C147540;50.84966548806797, 4.333819707712016
